,,Sample ID: HPV+1,Sample ID: X2536.KZ.23.FS.count,Sample ID: X2536.KZ.18.FS.count,Sample ID: X2536.KZ.14.FS.count,Sample ID: HPV+9,Sample ID: HPV+4,Sample ID: HPV+3,Sample ID: HPV+7,Sample ID: X2536.KZ.7.FS.count,Sample ID: HPV+11,Sample ID: HPV+13,Sample ID: HPV+12,Sample ID: X2536.KZ.34.FS.count,Sample ID: X2536.KZ.33.FS.count,Sample ID: X2536.KZ.28.FS.count,Sample ID: X2536.KZ.25.FS.count,Sample ID: HPV+10,Sample ID: X2536.KZ.17.FS.count,Sample ID: X2536.KZ.16.FS.count,Sample ID: HPV+17,Sample ID: X2536.KZ.1.FS.count,Sample ID: HPV+8,Sample ID: X2536.KZ.4.FS.count,Sample ID: HPV+6,Sample ID: HPV+5,Sample ID: HPV+14,Sample ID: HPV+15,Sample ID: HPV+2,Sample ID: HPV+18,Sample ID: HPV+16,Sample ID: X2536.KZ.10.FS.count
,,Subtype: IMU,Subtype: IMU,Subtype: IMU,Subtype: IMU,Subtype: IMU,Subtype: IMU,Subtype: IMU,Subtype: IMU,Subtype: IMU,Subtype: IMU,Subtype: IMU,Subtype: IMU,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT,Subtype: KRT
Genes: CD40,Pathways: immune response,1.1836447831948016,0.5699617948007418,0.3813556772027722,1.1255031485303615,0.2528545650765217,0.5522974870764017,0.25878387216685184,1.1410746862766015,1.1703046309476814,1.213709197369492,0.7605000791253014,0.30440822273603185,0.17878462128475192,0.0024328191842615254,0.190179862417712,-0.2725574871281582,0.017655868497231886,-0.8506656873120786,-0.22506878187414792,-1.0664516451818082,-0.8653745264572379,-0.5489356287764684,-1.2876491057757882,0.2195268689992922,-0.5390367042620579,-0.711937108739578,-1.097624994241968,0.15015052452752187,-1.0407921888745784,-1.1489488824673684,-0.018085968323088508
Genes: CD4,Pathways: immune response,0.981494800506054,0.811908395050974,0.14900799790449426,0.8912272968607446,-1.566648080319756,1.1939179436658947,-0.15745594253556572,0.8290224247436146,0.142810554866454,1.7284964520283639,0.2287938460460639,0.9011076297832439,0.7177940009832744,1.0282549227104738,0.4329194838896244,-1.1662548778978161,-0.9688023333860158,-0.8026409132039953,-1.382245656842776,-0.9866217236968762,-0.24581177105111607,-0.17257436349445587,-1.1937332283196858,0.21333619891543432,-0.8377835247144354,-0.5943276964412361,-1.152131667770976,0.4033639419149644,0.2745191304783541,-0.5601685207075153,0.8592252800341846
Genes: IL7R,Pathways: immune response,0.4891783685896751,0.06154610207765554,1.4152208747270558,1.813005942331226,-1.3683952863777047,0.43784965505022555,-0.9546643354310644,1.2007616169335256,-0.3726905949269943,0.8432618419427458,1.0838275590117359,2.372497064098125,1.4255722597145954,0.06399210526261534,1.6216365076259356,-0.8005544584080644,-0.06478631915636424,-1.3487772474222246,-0.8689012424188145,-0.8232628061322846,-0.12449869246129452,-2.2819856436028143,-1.7525612272839846,0.05455368137289529,-1.7974549678090845,-0.6944295395867344,-1.3974125009357645,0.12456233461346589,1.6245165644746855,0.525824973192826,-0.5074325890657945
Genes: HLA-DQB2,Pathways: immune response,0.41056529490689453,1.6045571940561452,0.5068336295757749,1.789467984950205,-0.9591546612612554,2.7269020188721846,1.6477451026175949,1.1387459227228947,2.5527791824058443,2.3663068907699945,2.040593392047585,0.790607706287985,0.16205638755996432,-0.744220037574645,0.1589369282242652,-0.2858722294906353,-3.4425633208350312,-1.6307639934072653,-1.1095894521538652,-1.5015625957302254,-1.8434692329927151,-0.7538797124566852,-1.7255745046521551,0.4310323052276148,-1.3363218371801753,-0.5224196285899252,-1.3585255469850952,-0.5019770584102852,-0.47830199359821535,-1.3945343299246153,1.2616001950178344
Genes: KIT,Pathways: immune response,-0.4595389357417248,0.3084867761804553,1.6685897383028747,1.5072372689692752,-0.9364999031146648,1.4565238133896647,-1.129835550278175,0.6707062318735248,1.8718191271665354,0.005186536229775385,1.9079065405955449,2.1136926304919754,1.6652950174967556,-0.12658354677369488,-1.0029051541625549,-0.5834330899707849,-0.12688592142296473,-1.502433529597155,-0.5911440762427449,-2.019597174755175,-1.995738264860615,-1.654947476387115,-1.5972440408420447,-0.4762289438559151,0.17954801574946533,-1.708703048320725,1.2911500534796847,-1.610126893739055,2.1895638688566255,-0.18498876391152486,0.8711286951944555
Genes: FOXP3,Pathways: immune response,0.8981807007922331,0.685301517183933,0.20109337972142338,1.2495991422761934,-1.1316420277946069,0.8906752984429032,0.30636823820869274,1.4652610019781829,0.8471313359887631,1.0183122403537528,0.2065179503324135,0.5619476660818234,0.6819307675695132,0.5538629525753835,-0.19764354194113665,-0.37584242780003674,-1.3660692022619867,-0.7821275981474467,-0.7615128128440367,-1.2703584455974166,0.07383080724347302,-0.5027928662720469,-1.584092337349917,0.38284401220887343,-0.5511350119847167,-0.591352592214677,-0.39938308541226686,0.8460900007547529,-0.5436629029557967,-0.43236111952384704,-0.3789710396123769
Genes: NFKB2,Pathways: immune response,0.197524781182306,0.3719742540428159,0.6779290214364959,1.0967491082498562,0.1711436503635566,1.2990843172211255,1.112329094937686,1.1847688149444764,1.288161145009366,0.16242055284518653,0.6756535012878357,0.501671546252636,0.3412011215828459,-0.11810980762473378,-0.025383454403804073,-0.9735940807144736,-1.1635437286738837,-0.9192601212960634,-0.9642205492167939,-1.971141287869174,0.2666635123252963,0.24164334723510628,-0.4959789829122938,0.2828608253541365,-0.24521189575103364,-0.9941698574239242,0.0500755726157065,-0.19884494418474397,-0.6396120992655634,-0.8456466609895639,-0.3671366965603742
Genes: BCL2,Pathways: immune response,0.07034152587438847,1.5428777453670293,0.48005955926302857,2.2468834097512094,2.100420543112188,0.8920096512231588,1.5772287975262795,1.099996450551549,2.4731334021311486,0.4899589264235287,2.628548150560439,2.4302989928192282,0.5713720197533183,-0.2844923023764716,0.4824381847180783,-1.7554765063271613,-1.5315960223390617,-1.6429401964756813,-1.6616870733715015,-1.2853478079564313,0.016215443279699038,-2.3116495222324414,-1.311284328861671,-0.6762306882058216,-1.7470411187747414,-0.48090692202384133,-1.4246329793713217,-1.4848738334646114,0.350423796940599,-1.6207674184727416,-0.23327987904136105
Genes: VIM,Pathways: Mesenchymal differentiation,0.40837512710784196,0.8429345330312028,-0.17901375075484793,1.0213308752184513,2.1361712122070013,0.5571896437713431,-0.7109683002569387,0.6685078105301514,0.455725935351202,0.7354559873507913,0.3149032441757029,0.7461378381312223,-0.23745038307623823,0.21537364284764138,0.08729256914991268,1.129382329238302,-1.0844423320698775,-0.4700139641165677,0.36855494860020244,-0.7634155941394685,-1.094810428898918,-0.5201357951405079,-1.682666765878098,-0.26928767943091714,-0.870538193837957,-0.48160652856489783,-1.077358515533998,-0.3860201837976085,-0.12613846178868826,0.5482533656430029,-0.28172218506837865
Genes: SNAI1,Pathways: Mesenchymal differentiation,0.6487527499976449,-2.270659659042545,0.9730832199692547,-0.9383399583085852,-0.2487552604023351,1.2598050813765846,0.6437878220293247,0.8672962502056447,-0.7904122044311591,-0.1805375551995152,-0.26235108489404513,0.7260972077215446,0.06612539123124472,-1.342318294635818,0.3082042317524549,1.0512684358448148,-1.4764312035296359,0.4358619491734548,0.36025563274815475,-0.8745849874424292,9.230429097484283e-05,0.06160437249571493,0.5137303344881148,-0.0856483286741252,-1.000605656709482,0.0003166904068947485,-0.18533918922526516,-0.5452072346152952,-0.26622102677778514,1.398527805892325,1.1526021642638749
